Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	Avrg_Cosine
Zusammenarbeit	35	7.40	1.65	27	4.63	2.08	16	6.00	3.08	14	4	916644	0.05600412805453261
Endlichkeit	21	4.29	2.17	29	4.38	3.34	16	4.00	3.14	11	1	9210	0.2245450751272314
Klinik	23	3.57	2.54	27	5.33	2.76	25	8.20	2.16	6	2	360525	0.2584739274907613
Gleichung	33	5.00	1.75	35	1.80	2.14	24	5.42	3.53	9	1	48536	0.1833633025884816
Kraft	30	7.43	2.11	17	4.82	2.30	23	5.04	3.08	5	4	1526016	0.2848364905548117
Reinigung	24	5.75	2.29	23	1.91	2.39	27	5.81	2.53	9	1	127862	0.21207532734475398
Auseinandersetzung	22	3.50	2.58	23	6.96	2.46	30	6.47	2.45	18	2	409803	0.23152486282516466
Gang	23	5.39	1.27	22	2.14	2.12	15	6.80	2.93	4	3	521993	0.21281760058265897
Verarbeitung	34	5.71	1.73	22	3.36	2.80	26	4.88	2.82	12	1	205365	0.1450408258025176
Vereinheitlichung	27	3.48	1.55	24	3.17	2.66	16	4.19	2.51	17	1	16260	0.08513193295113858
Trugschluss	23	3.52	2.39	22	3.41	2.89	24	3.96	2.85	11	1	10538	0.10332654205343714
Kunststück	31	6.39	2.01	26	4.42	2.53	20	5.65	2.58	10	4	28155	0.15194958003234396
Packung	24	5.00	1.72	16	1.19	1.60	27	7.19	2.60	7	3	79629	0.156755514681451
Aufprall	25	1.64	1.96	36	6.69	2.19	17	7.88	2.29	8	2	23552	0.1965348398998375
Labyrinth	32	4.81	2.32	27	5.44	2.50	20	8.40	2.23	9	2	38405	0.14428215086257093
Vergütung	29	6.72	2.70	23	3.83	2.81	21	5.10	3.27	9	4	117433	0.21970482482417167
Wertsteigerung	32	6.81	2.24	21	4.48	3.08	38	3.87	2.54	14	4	11175	0.090762432733792
Eiweiß	25	5.72	2.23	23	1.30	2.46	20	7.40	2.82	6	3	81860	0.2514165023700026
Arbeit	26	5.35	2.24	36	4.75	2.87	16	6.31	2.44	6	4	3400846	0.27471363426304124
Name	15	7.07	1.53	26	2.23	2.37	25	7.48	2.60	4	3	2869816	0.2910470014547418
Arbeitgeber	25	5.24	2.03	29	4.52	3.26	21	5.71	2.88	11	1	506334	0.19807268403017936
Creme	33	6.61	2.45	27	1.89	2.36	19	9.05	1.90	5	3	30836	0.1593425097885272
Regenschirm	32	5.94	2.15	25	1.64	2.10	23	8.78	2.80	11	3	18231	0.15966049276903727
Tagebuch	18	5.06	1.98	27	3.30	2.93	26	8.88	2.20	8	3	114824	0.05514289195586468
Dose	28	5.04	1.43	17	1.29	1.65	18	8.44	3.26	4	3	74735	0.34770609016485493
Vergleich	27	5.41	2.17	13	3.08	2.78	17	4.47	3.91	9	1	1165049	0.12290059257064492
Urlauber	26	6.58	2.27	24	2.96	3.07	23	8.70	1.64	8	3	91929	0.11704904935061118
Aufruf	26	4.85	1.99	21	4.86	2.43	25	5.44	2.95	6	1	177537	0.28242418324642693
Strauch	39	6.33	2.08	18	2.17	2.20	24	8.08	2.32	7	3	57363	0.09464171428694468
Kabarett	24	6.08	2.60	32	4.56	2.99	18	7.00	2.06	8	4	28539	0.29804193917769367
Farm	23	5.70	2.18	27	2.04	2.03	22	7.77	2.05	4	3	51098	0.34569854976948944
Krankheit	33	2.39	1.98	30	5.43	2.65	28	7.11	2.53	9	2	745390	0.2440654752707771
Legende	19	6.37	2.19	20	2.70	2.99	16	4.81	2.34	7	1	139669	0.16750146765667023
Mobilisierung	22	4.95	2.38	18	5.83	3.26	16	3.00	2.88	13	1	27959	0.19514989241729075
Fossil	31	5.81	2.34	28	1.96	1.75	19	7.26	2.13	6	3	22320	0.09719673435903767
Öffentlichkeit	23	5.09	2.02	22	5.14	3.15	20	4.55	3.55	14	1	590438	0.1261588589893748
Emanzipation	22	6.59	2.11	23	5.39	2.48	21	4.00	3.29	12	4	34345	0.09887529616501387
Gitarre	25	6.92	2.53	23	3.78	2.89	23	9.00	2.45	7	3	218060	0.1758409202986909
Parlament	30	4.73	1.87	23	3.43	3.19	25	7.56	2.55	9	3	306135	0.11642975690166224
Pullover	25	6.08	2.10	28	1.79	2.69	22	8.59	2.48	8	3	33365	0.14475515529619407
Moor	36	4.50	1.95	16	3.69	2.47	19	9.26	1.19	4	3	45351	0.11461536931211014
Kabel	32	4.88	1.74	27	2.26	3.05	25	8.88	1.36	5	3	368131	0.1693367255088089
Veränderung	36	5.44	2.12	26	5.62	3.28	20	4.15	3.22	11	4	810121	0.14062889962218086
Assistent	24	5.92	1.79	22	2.27	2.19	20	7.05	3.07	9	3	71388	0.2239741506023673
Wertung	26	5.19	1.44	27	3.19	2.54	31	4.35	2.83	7	1	126961	0.08170837397798146
Artikel	19	4.79	2.02	13	1.54	2.37	11	5.55	2.38	7	1	1626646	0.3200477973263662
Pille	37	4.35	2.57	21	3.62	2.54	20	8.15	2.92	5	3	102063	0.08966228271496787
Unbehagen	26	2.08	2.24	29	5.55	2.64	21	5.33	2.46	9	2	25825	0.25635177617514393
Printe	16	6.06	1.65	18	1.44	1.85	14	7.36	3.03	6	3	2067	0.06116134367546466
Abbau	23	2.96	2.03	27	2.48	2.74	19	3.79	2.68	5	1	130466	0.16810831494318113
Hund	25	6.28	3.08	23	4.96	2.84	26	9.12	2.37	4	3	1944959	0.05954955784830455
Anhänger	22	4.23	1.48	20	2.75	3.14	13	6.38	2.06	8	1	260360	0.2022403174874527
Abgrenzung	22	3.14	2.17	25	4.64	2.90	22	5.14	3.38	10	2	79743	0.1299693954534936
Meister	28	6.79	1.95	20	3.65	2.81	35	5.49	2.82	7	4	387421	0.26600822761710885
Ankündigung	20	4.75	1.80	31	5.29	3.07	19	5.21	2.74	11	2	133924	0.2934877191579205
Peitsche	28	1.93	2.09	36	5.72	3.14	19	8.63	2.36	8	2	19610	0.14981608598203316
Krone	24	5.75	1.80	26	3.04	2.54	28	8.11	2.78	5	3	130313	0.12027194483554156
Schiffbruch	29	1.83	1.47	19	5.37	1.95	18	7.06	2.96	11	2	7717	0.13307468441691392
Zeit	28	5.00	2.07	19	4.42	2.22	28	5.36	3.36	4	1	10021299	0.013189507600115308
Verständnis	33	7.24	2.11	26	3.23	2.94	21	4.52	2.34	11	1	522636	0.13450713480375842
Traum	24	7.50	1.64	16	7.00	2.37	19	5.53	3.26	5	4	641605	0.23709481527834608
Bahn	18	4.50	2.04	24	2.83	2.63	19	7.53	3.13	4	3	436351	0.1099607071760788
Scham	23	2.78	1.88	26	6.04	2.76	24	5.08	3.08	5	2	37526	0.3392289789943225
Ausgabe	29	4.55	2.03	27	2.19	2.15	19	4.63	2.67	7	1	723133	0.0970853345942829
Untersuchung	28	4.11	1.89	23	4.78	2.35	20	7.20	2.04	12	2	816672	0.15459523880373446
Patrone	34	3.56	2.35	29	3.62	3.48	24	7.88	2.71	7	3	1	0.0
Niere	23	4.78	2.07	19	1.63	2.14	20	8.80	1.64	5	3	89150	0.19569971462214766
Tortur	21	1.29	1.52	20	6.60	2.37	22	5.55	2.54	6	2	11387	0.15701359416000266
Deckung	22	4.68	1.84	22	3.27	2.39	17	3.82	1.85	7	1	93194	0.15308871463800225
Haar	38	5.87	1.85	27	3.48	2.24	28	9.43	0.84	4	3	671189	0.16581551763698218
Pupille	20	4.70	1.59	18	3.06	2.60	21	9.05	1.66	7	3	14891	0.14030773020090234
Hotel	26	6.46	1.70	24	4.08	2.64	20	9.55	0.83	5	3	1101728	0.28075045484395644
Schinken	31	4.90	2.47	15	2.87	1.64	19	8.63	2.63	8	3	38490	0.12153563459124643
Weltkrieg	29	0.86	1.73	18	7.61	2.64	17	6.35	2.55	9	2	421662	0.05576278421485041
Schlaf	28	8.25	1.62	25	2.76	2.26	24	7.13	3.14	6	3	213865	0.14245484926705804
Tabelle	29	5.59	1.99	26	1.46	1.96	22	8.86	2.14	7	3	351700	0.13045642894539297
Auferstehung	33	6.18	3.00	29	4.14	3.13	20	4.95	3.14	12	1	63949	0.3724280104632559
Unterstützung	24	7.33	2.26	29	4.17	2.96	23	5.48	2.64	13	4	1117651	0.10478653936925335
Leute	28	6.32	1.87	23	3.83	2.93	27	6.52	2.95	5	4	3243444	0.25723234751644836
Zärtlichkeit	29	8.24	3.07	19	7.74	2.10	26	6.50	3.42	12	4	25354	0.06602035998165397
Pornographie	19	3.37	2.79	34	6.09	2.52	26	8.04	1.99	12	2	10022	0.20570393668449247
Geschütz	19	1.58	1.46	27	4.48	2.98	19	6.42	2.89	8	2	32185	0.15547897202879635
Geständnis	22	5.18	2.22	31	5.68	2.95	21	6.00	3.03	10	4	29461	0.17798129758589265
Geist	24	6.67	1.61	18	4.67	2.99	14	4.57	3.50	5	4	893851	0.21212936770049334
Erreger	16	1.63	1.41	35	5.29	2.79	20	6.00	2.68	7	2	64182	0.18794823038793815
Hammel	29	4.38	2.16	31	2.48	2.26	27	8.07	2.74	6	3	3073	0.15194245536936815
Tank	25	4.20	1.87	20	0.95	1.64	20	8.75	1.71	4	3	122216	0.11907353743968821
Waise	41	3.12	2.47	22	4.41	2.84	22	6.64	2.44	5	2	14360	0.029217925838244275
Zuspitzung	26	3.73	2.13	24	5.79	2.62	19	4.00	2.73	10	2	11921	0.05242150949994906
Vervielfältigung	23	5.22	1.86	20	2.80	3.09	25	6.40	2.93	16	1	25874	0.04957572270757281
Stabilität	25	7.40	2.20	18	1.50	1.47	15	5.20	3.49	10	1	141862	0.1664294267542856
Vater	27	7.63	1.45	22	5.82	3.02	26	9.00	1.44	5	4	1592313	0.11203222129568047
Feuer	28	4.96	2.60	39	6.67	2.50	13	9.77	0.60	5	2	423516	0.2866140317916737
Planung	25	6.48	1.78	28	3.89	2.45	20	4.05	3.07	7	1	560440	0.2437495767459792
Gefecht	21	2.14	2.39	24	5.42	2.95	20	5.80	3.14	7	2	62378	0.25368455847402244
Ausstellung	14	5.71	1.94	31	2.81	2.20	22	7.41	2.42	11	3	698373	0.25753560778596996
Gesang	23	6.91	2.37	25	5.40	2.74	26	6.73	2.82	6	4	219003	0.23584000971911506
Expedition	22	7.23	2.18	24	5.08	2.80	22	5.55	2.56	10	4	55665	0.2480336736766234
Zipfel	28	5.61	2.06	21	2.14	2.61	26	7.12	2.66	6	3	14009	0.06574087235705542
Decke	18	6.61	2.09	20	2.05	2.19	18	8.67	1.61	5	3	180780	0.24835349938110102
Spektrum	37	6.19	1.81	20	1.15	1.31	23	5.26	3.17	8	1	184556	0.15279988403534356
Waage	20	6.05	1.67	19	2.58	3.04	19	8.89	1.24	5	3	84421	0.07136791502588831
Hochzeit	30	7.47	2.93	20	6.90	2.73	44	8.55	2.14	8	4	231166	0.11198080995559567
Mechanismus	34	5.29	1.51	20	4.10	2.65	24	5.21	2.48	11	1	123971	0.1674506527248123
Überschneidung	25	4.44	1.85	21	2.86	2.20	21	5.57	3.11	14	1	20566	0.10583131386027075
Hintergrund	21	6.19	1.63	26	2.46	2.66	20	4.95	2.72	11	1	932686	0.19905431422868072
Empfehlung	24	7.46	2.02	27	3.48	1.93	31	4.81	3.15	10	4	368741	0.20755915590646498
Brust	23	6.61	1.97	24	5.75	2.27	17	8.59	2.00	5	4	257995	0.2852466026663466
Kerze	28	6.86	2.14	12	3.17	2.72	21	9.43	1.66	5	3	133956	0.17721439090365254
Rede	20	5.40	1.19	26	4.08	2.67	16	6.38	2.96	4	1	546555	0.03270688583966493
Neffe	20	5.80	2.59	30	1.73	2.38	24	8.29	2.35	5	3	39800	0.044215509004658954
Verhältnis	17	5.12	2.71	17	6.18	2.83	22	4.45	3.19	10	4	871698	0.21595857618896344
Bett	25	7.72	2.32	20	3.90	2.29	19	9.42	1.30	4	3	576847	0.2737399431417474
Tee	22	7.64	1.53	37	1.81	2.18	27	8.59	2.17	3	3	228012	0.07159123490840681
Vene	37	3.95	1.93	22	3.64	2.56	35	8.17	2.74	4	3	22988	0.090259700925965
Quirl	17	5.29	1.31	28	3.36	3.09	18	8.06	3.15	5	3	1793	0.10261172772476541
Applaus	28	6.82	2.65	21	5.76	2.84	25	7.96	2.26	7	4	85928	0.2696463087034805
Juwel	22	6.82	2.42	24	4.54	2.64	24	6.63	2.92	5	4	29122	0.14851878893430276
Palast	30	6.70	2.64	29	4.03	2.51	27	8.63	2.26	6	3	86346	0.12306612895362441
Verdrossenheit	22	2.91	1.74	23	3.00	2.54	13	3.62	2.66	14	1	1301	0.13726184724664675
Reservation	21	4.00	1.92	15	3.07	2.89	20	3.75	2.36	11	1	4841	0.25207009893375243
Zuschlag	30	5.80	1.35	23	3.48	2.43	26	4.42	2.77	8	1	73039	0.09398762105673988
Gürtel	29	5.10	1.90	20	2.55	2.44	19	8.84	2.41	6	3	66357	0.27058514844237236
Nachweis	30	4.93	2.20	29	3.34	3.10	27	4.41	2.66	8	1	211064	0.1432140093938618
Schelte	26	1.77	1.42	11	4.09	2.51	22	5.82	3.11	7	2	5076	0.14813666985770965
Hilfe	38	6.79	2.04	15	5.07	2.63	27	6.19	3.21	5	4	2007348	0.1960536832954624
Abrechnung	25	3.80	2.43	28	4.75	2.99	14	6.50	2.71	10	2	100722	0.2644291059300425
Substanz	25	4.80	2.52	30	2.27	2.57	19	5.00	3.20	8	1	241231	0.18063192421743784
Bilanz	27	4.81	1.82	19	3.26	2.23	15	5.07	3.39	6	1	180204	0.25246386463504744
Schornsteinfeger	29	6.07	2.09	23	2.57	2.57	24	9.25	2.13	16	3	13055	0.10088648770969806
Innovation	36	6.58	2.25	23	5.57	2.64	30	4.63	3.26	10	4	232871	0.2019749278526785
Formation	30	5.17	1.60	30	2.57	2.34	15	4.67	2.74	9	1	68113	0.24595375282503973
Selbstverständlichkeit	30	6.27	2.18	28	3.57	2.62	24	3.75	3.31	22	1	66012	0.13409288504243322
Wind	31	6.26	2.11	28	4.79	2.86	26	7.88	2.18	4	4	548335	0.0684811247128482
Wandlung	32	5.53	2.30	16	4.25	2.05	23	3.96	2.85	8	1	44147	0.11650659683201381
Beifall	31	7.45	1.61	32	4.84	2.94	24	8.38	1.81	7	4	86073	0.25563617026287866
Technologie	23	6.22	1.57	22	4.00	2.89	16	4.06	2.72	11	1	440303	0.1765510842423238
Dunkelheit	31	3.97	2.40	29	5.83	2.69	24	7.63	2.76	10	2	146818	0.0654179552905837
Serie	36	5.69	1.98	25	2.88	2.44	22	6.05	2.34	5	1	795453	0.15538359727669943
Akt	26	5.73	2.16	37	6.11	2.71	16	6.75	2.14	3	4	109258	0.25008925790676617
Belastung	33	2.52	1.72	32	6.03	2.75	19	5.79	3.49	9	2	380967	0.2439503354498262
Entfaltung	27	8.15	2.03	20	4.85	2.64	16	4.69	3.40	10	4	54213	0.18242332764604374
Regel	24	5.21	1.59	11	3.18	2.14	16	4.25	2.21	5	1	1170845	0.13439480234177353
Stätte	21	4.71	1.74	24	2.17	2.44	17	5.35	2.52	6	1	57105	0.06904984240078335
Karussell	26	6.69	2.38	20	4.20	3.16	31	8.26	2.79	9	3	14474	0.0724893973578051
Schotter	26	4.92	2.02	25	2.72	2.65	17	7.59	2.15	8	3	18698	0.07635282693947883
Wange	26	6.77	2.16	18	3.78	2.44	19	8.68	2.71	5	3	81289	0.060600317477645285
Liebschaft	32	7.13	2.20	24	6.54	2.65	21	5.43	2.82	10	4	6600	0.14556077404265277
Universität	22	6.36	2.48	24	4.46	2.93	14	9.14	1.35	11	3	1121774	0.11373241657302573
Dimension	25	6.52	1.61	32	3.44	3.12	13	1.77	2.01	9	1	251729	0.22660890483051777
Sicht	24	6.71	1.49	26	3.65	2.87	19	4.84	2.63	5	1	979535	0.06561602016522392
Gift	27	2.63	2.98	21	5.86	2.67	21	6.33	2.80	4	2	95868	0.158547590154604
Waffe	26	3.15	3.31	15	4.80	3.03	26	7.65	2.64	5	2	598445	0.050558459244990674
Vitamin	27	7.41	1.50	20	3.40	2.80	26	5.35	3.15	7	4	131188	0.08431968319381941
Tunte	28	2.61	1.91	23	2.96	1.94	18	6.83	2.09	5	2	2601	0.05278858972249616
Rechnung	25	3.24	2.31	16	3.69	2.36	17	8.29	1.76	8	3	557349	0.16380471495228346
Argument	29	5.76	2.03	25	3.64	2.51	13	3.46	2.33	8	1	499315	0.21202825516042498
Phantom	18	4.39	2.06	22	4.45	2.91	26	5.42	2.37	7	1	28493	0.06342641734845507
Umwälzung	29	4.10	1.50	21	4.19	3.14	13	3.31	2.46	9	1	19877	0.1503224787270357
Zulassung	24	6.50	2.52	17	4.18	3.76	24	4.46	3.16	9	4	161137	0.06156392675927551
Wahrheit	22	7.82	2.11	22	6.18	2.84	22	5.32	2.50	8	4	664739	0.14576915944238192
Kunst	24	6.96	2.39	33	3.88	2.29	24	5.75	2.88	5	4	938347	0.4093767249387632
Seite	21	5.52	1.21	20	1.75	1.94	16	5.44	4.00	5	1	5425960	0.09907805307774875
Tätigkeit	28	5.71	1.82	26	3.77	2.73	21	4.52	2.69	9	1	690314	0.16841712271493903
Schiebung	20	2.35	1.46	28	4.25	3.27	16	3.25	3.15	9	2	1483	0.15495543462065414
Absicht	24	4.92	1.38	24	4.25	2.83	26	4.35	2.73	7	1	294254	0.3219751379635135
Sessel	28	7.71	1.38	21	2.52	2.98	15	9.47	0.83	6	3	56065	0.06504022862799944
Turm	30	6.27	2.10	23	2.74	2.65	21	8.90	1.95	4	3	263247	0.12361866516877149
Verrat	30	1.17	1.56	24	7.79	2.30	21	4.71	2.78	6	2	42088	0.14561848688369353
Enttäuschung	32	1.75	1.93	25	7.00	2.55	28	4.89	2.75	12	2	126605	0.25777745941944424
Verbot	26	2.81	1.88	22	6.09	2.69	19	6.05	3.06	6	2	211191	0.07660770903750791
Bein	29	5.59	1.38	28	2.14	2.90	28	9.57	0.74	4	3	643821	0.23385606891519234
Tourismus	34	5.44	2.49	34	3.47	2.62	18	7.44	2.01	9	3	156792	0.1652261571919083
Kleiderschrank	22	5.91	1.74	29	1.21	2.27	22	9.45	1.92	14	3	31031	0.13997471364341832
Inbegriff	23	4.61	1.59	13	2.46	2.99	22	3.68	3.64	9	1	24552	0.23016284798741588
Onkel	16	6.25	1.81	25	1.52	2.12	21	8.24	1.76	5	3	134519	0.10464256295252053
Gemälde	24	6.96	2.18	31	2.84	2.18	23	8.00	2.68	7	3	101620	0.2547678378392816
Gepäck	28	4.96	1.50	24	3.25	2.56	15	8.93	1.10	6	3	139731	0.2159363078709819
Tante	24	6.58	1.93	26	2.85	2.77	19	8.05	2.22	5	3	109109	0.05248326200336151
Saum	32	5.22	1.21	21	0.86	1.35	17	7.47	2.70	4	3	12015	0.11607269184741538
Handlung	33	6.33	1.80	18	5.00	2.17	19	2.95	1.90	8	4	432170	0.20655320121250056
Strumpf	27	5.30	1.41	22	2.14	2.57	15	9.00	2.62	7	3	25507	0.0691413694679198
Kosmos	26	6.73	2.05	26	6.54	2.72	25	6.48	2.74	6	4	52167	0.1853270658743456
Schublade	22	4.68	2.06	20	2.05	2.68	23	9.00	2.47	9	3	61685	0.03988531333642464
Ablenkung	23	5.70	1.82	16	3.44	2.48	18	5.89	3.07	9	1	40079	0.14154541692287048
Anschluss	23	5.78	1.70	26	3.04	2.29	10	5.50	3.92	9	1	598350	0.17235646876847532
Ähnlichkeit	21	5.48	1.47	31	2.68	2.44	30	5.13	2.86	11	1	97124	0.1392956453028113
Dummheit	28	3.07	2.02	18	3.39	2.91	18	4.50	3.19	8	1	69379	0.22152296000887967
Profit	29	5.48	2.41	17	5.94	2.44	26	6.65	2.87	6	4	77803	0.18268779361641205
Löwe	28	5.61	2.10	21	6.57	1.86	26	9.58	1.27	4	4	133315	0.2169782061545642
Richtigkeit	27	7.15	2.18	19	3.95	2.12	22	4.41	3.61	11	4	78557	0.16238011443609243
Reich	25	6.20	2.38	24	4.71	2.39	29	4.90	2.57	5	4	423726	0.5786929493536582
Schüler	44	5.64	1.70	37	2.35	2.00	25	8.00	2.40	7	3	1701657	0.0635919063292162
Gelassenheit	26	7.69	2.19	31	1.74	1.73	27	5.78	2.75	12	1	49693	0.19852094736018105
Spiel	30	7.27	2.23	19	5.63	1.95	14	5.57	2.93	5	4	4027421	0.17341529143982612
Überschwemmung	20	1.95	1.99	21	6.43	2.48	22	7.32	3.37	14	2	32410	0.08098713804896077
Umstand	18	5.72	1.49	17	2.00	1.77	16	4.00	2.90	7	1	658697	0.045600147916614014
Tropfen	31	5.35	1.76	31	2.03	2.21	20	8.85	2.35	7	3	132312	0.10914474512440062
Bäcker	20	7.40	1.54	20	1.25	1.71	25	8.84	2.15	6	3	44322	0.21562417504942966
Bargeld	21	6.33	3.20	23	4.96	2.58	22	8.77	2.54	7	3	56140	0.18186397362618445
Musik	22	7.82	2.36	22	6.27	2.53	21	7.29	3.07	5	4	1791959	0.20759056335617734
Tanz	30	7.37	1.92	24	5.17	2.76	17	6.71	2.71	4	4	250111	0.12371717048099821
Grundsatz	22	5.91	1.60	27	3.93	2.80	19	4.21	2.78	9	1	294229	0.15763248249362924
Quark	23	5.91	1.35	30	1.47	1.78	23	8.48	2.66	5	3	49000	0.18722521166568162
Ablauf	26	4.88	1.63	25	2.96	2.07	20	4.10	2.40	6	1	412058	0.10453479129307963
Schlinge	32	2.44	1.92	31	5.16	2.88	20	8.00	2.20	8	2	11664	0.08185596790424506
Größe	31	6.03	1.80	20	3.25	2.97	18	6.61	2.89	5	3	941850	0.3597842264027421
Bauwerk	27	5.67	2.13	22	2.27	2.75	20	7.05	2.61	7	3	127803	0.38086189328179365
Exemplar	22	5.82	1.50	27	2.19	2.20	17	5.65	3.00	8	1	243539	0.4326480736830679
Notwehr	22	3.55	2.79	41	7.15	2.94	24	5.33	2.63	7	2	13074	0.16213702859052032
Ausrottung	40	1.73	2.68	31	6.13	3.70	22	5.91	2.89	10	2	12393	0.42921207488637936
Apfel	30	7.03	1.96	36	3.03	2.87	16	9.69	0.79	5	3	170643	0.06266046192682538
Tatsache	24	5.29	2.20	26	2.81	2.38	29	4.72	3.37	8	1	721007	0.14546618122281596
Kleinkind	21	6.19	2.91	27	3.41	2.83	29	8.45	1.78	9	3	92775	0.0703979663112322
Frequenz	28	4.89	1.34	22	2.86	2.38	21	5.43	3.16	8	1	142838	0.15052077677856648
Kühlschrank	21	6.86	1.42	16	2.75	2.65	30	9.43	1.22	11	3	137276	0.14420531197623726
Text	39	6.31	1.42	15	1.87	2.67	18	8.06	2.15	4	3	1576529	0.18903513618424928
Brauch	33	6.03	1.85	17	2.41	2.15	25	4.92	3.15	6	1	72702	0.26292101350338437
Boot	34	6.00	1.76	30	3.77	2.78	29	9.24	1.94	4	3	425805	0.41609030785685375
Musikinstrument	27	7.59	1.65	27	3.85	3.13	25	8.60	1.87	15	3	26189	0.16616445507938027
Einzelfall	21	3.48	1.47	24	2.83	2.71	20	5.10	3.45	10	1	226985	0.09714737068297122
Schub	31	5.42	2.26	21	3.38	3.14	16	3.88	3.14	5	1	68094	0.2542926091163756
Jubel	29	7.79	1.76	19	6.21	3.03	29	6.72	2.53	5	4	47560	0.25119974153466884
Schauspiel	36	6.08	2.27	17	4.65	2.09	20	7.10	2.05	10	4	71400	0.13503002299950312
Reserve	30	5.63	2.04	20	2.70	3.01	24	3.75	2.69	7	1	115197	0.1564908656473185
Schicht	28	4.18	1.81	25	2.40	2.04	9	5.78	3.60	7	1	261562	0.1957959112383571
Figur	26	5.35	2.02	21	2.71	3.12	14	7.07	2.09	5	3	625225	0.15538451131908934
Akzent	26	5.15	1.78	23	2.96	2.34	18	5.28	3.34	6	1	106851	0.19866387280882636
Sorte	34	5.71	1.27	21	1.86	2.20	28	4.79	3.07	5	1	210675	0.29317573354771487
Wald	33	7.21	2.34	27	3.19	2.30	25	9.24	1.39	4	3	835038	0.0654183760840811
Import	21	4.86	1.31	22	1.82	2.15	25	4.92	3.55	6	1	74728	0.03572111758656036
Leber	43	3.93	2.15	24	2.46	2.08	20	8.75	1.68	5	3	95107	0.1941408911020323
Alptraum	28	2.46	2.73	17	6.94	2.99	16	6.75	2.54	8	2	76284	0.27449106315051697
Mann	22	6.68	2.06	32	5.25	3.02	22	8.59	2.67	4	4	3827627	0.3336829290451769
Ozean	25	7.12	2.62	22	5.41	3.02	21	8.48	1.75	5	4	91676	0.22659241892993048
Erhebung	23	4.43	1.41	21	3.00	2.51	18	4.72	3.04	8	1	130794	0.2514247918841976
Hamster	31	5.23	2.33	27	2.07	2.40	26	9.46	1.84	7	3	24836	0.1529152685191859
Zahnstocher	23	4.17	1.72	23	1.39	2.31	31	9.61	1.80	11	3	7143	0.07697042984213846
Unwohlsein	18	1.56	1.34	19	4.95	3.31	20	4.70	3.10	10	2	12952	0.13900760746570023
Konsolidierung	22	4.73	2.71	19	2.63	2.45	17	3.94	3.49	14	1	30162	0.09342705170941006
Kleid	29	6.83	1.75	23	3.57	2.92	23	8.17	3.10	5	3	200536	0.16643561855901184
Jugend	24	6.79	2.45	12	6.58	1.08	23	5.87	2.74	6	4	534541	0.3502884699347061
Teilnehmer	33	5.21	1.52	21	2.48	2.29	27	6.44	3.00	10	1	1122186	0.13296368449136958
Präsentation	23	5.48	2.48	16	3.75	2.11	23	7.26	2.09	12	3	273722	0.19929548068511985
Klette	25	3.00	1.71	11	4.09	3.59	22	7.14	2.51	6	2	3539	0.17233843131835275
Jahreszeit	31	6.84	1.44	26	3.73	2.68	21	6.38	3.07	10	4	197857	0.11002493011822674
Menschlichkeit	25	8.76	1.76	24	5.67	2.46	15	2.73	1.98	14	4	55411	0.23229950616547784
Vogelscheuche	33	5.00	2.18	28	4.50	2.85	39	9.00	1.69	13	3	3926	0.05451836710003035
Astronaut	27	5.81	1.64	25	3.32	2.53	21	9.67	1.11	9	3	24803	0.17377101311812984
Zeile	22	5.68	1.89	25	1.88	2.03	21	7.62	2.48	5	3	339723	0.057089412194926616
Kraftwerk	35	4.00	2.56	34	4.06	2.66	24	8.17	1.83	9	3	114663	0.34152958655565147
Propaganda	32	2.75	2.63	26	6.62	3.13	30	5.53	2.54	10	2	75119	0.1974434494728679
Vermerk	30	4.87	1.38	25	2.36	2.46	25	5.44	2.65	7	1	29462	0.0942494579055569
Hochhaus	25	4.16	2.25	24	2.92	2.90	21	8.00	3.30	8	3	49989	0.2879859606496109
Winkel	28	4.54	1.99	28	1.14	2.27	25	7.96	2.75	6	3	159921	0.07224489348896851
Tracht	22	4.18	2.11	21	3.05	2.99	17	7.00	2.96	6	3	21689	0.12370782327708907
Mannschaft	28	6.21	1.79	16	3.31	2.60	26	8.08	2.24	10	3	1361989	0.1017582786907503
Gewähr	27	4.96	1.95	18	1.89	2.45	25	4.64	3.78	6	1	54196	0.06598757654556375
Strategie	22	5.95	2.26	26	4.62	2.21	17	6.18	3.64	9	4	406186	0.18345775290329827
Fahne	22	4.59	2.15	19	2.74	2.40	20	8.50	2.37	5	3	134816	0.16800309531826635
Tasche	27	6.07	2.67	24	1.83	1.61	22	8.50	1.85	6	3	344957	0.06630663474931917
Rest	26	4.08	1.55	24	1.63	1.64	16	5.50	3.10	4	1	812003	0.30455079638751964
Loyalität	23	7.91	2.43	24	4.92	2.50	24	3.17	2.76	9	4	30376	0.20857295292434244
Kloster	24	5.08	2.17	21	2.67	2.18	18	9.28	1.02	7	3	290011	0.16970686884350428
Verfügung	22	5.14	1.75	26	3.38	2.23	18	3.83	3.15	9	1	1855104	0.151888193359096
Ruhestand	17	6.35	3.24	31	1.87	2.54	16	5.63	2.73	9	1	80234	0.11751342447062293
Enthüllung	35	5.71	1.71	26	6.00	2.33	28	3.46	2.35	10	4	26788	0.18464408545233668
Form	22	6.18	1.47	22	2.86	2.55	25	4.04	3.03	4	1	2365669	0.40631182225406565
